step,splaynet,central_splaynet,full_binary,static_optimal
1000,5.254900000000001,5.4576,13.9097,12.3163
2000,5.25465,5.4803,13.98355,12.318999999999999
3000,5.278434,5.493900999999999,13.95685,12.34103
4000,5.294675000000001,5.508175,13.986110000000002,12.40194
5000,5.31322,5.5247399999999995,13.974219999999999,12.41036
6000,5.319249,5.533799,13.978950000000001,12.42714
7000,5.3286,5.540756,13.97073,12.41984
8000,5.324225,5.539140000000001,13.99245,12.423200000000001
9000,5.323331999999999,5.538256,13.994530000000001,12.414750000000002
10000,5.333740000000001,5.55016,13.98469,12.423490000000001
11000,5.330409999999999,5.548654000000001,13.98058,12.42531
12000,5.333176,5.55061,13.980080000000001,12.422630000000002
13000,5.3272390000000005,5.5421629999999995,13.97458,12.42236
14000,5.321028,5.537318999999999,13.97106,12.40952
15000,5.32136,5.536074,13.96961,12.410349999999998
16000,5.318625,5.534355000000001,13.96839,12.42108
17000,5.319724,5.534524,13.96726,12.40906
18000,5.310579000000001,5.527005000000001,13.968050000000002,12.404369999999998
19000,5.307443000000001,5.5228,13.959820000000002,12.40318
20000,5.30491,5.52046,13.966490000000002,12.40909
21000,5.308449,5.523157000000001,13.96797,12.41544
22000,5.298335999999999,5.513145,13.964850000000002,12.41505
23000,5.2959179999999995,5.509691999999999,13.96112,12.41094
24000,5.297553,5.509991999999999,13.964099999999998,12.406769999999998
25000,5.298068,5.510343999999999,13.96421,12.40276
26000,5.292714999999999,5.505462,13.96541,12.398050000000001
27000,5.296463,5.509012,13.961179999999999,12.39816
28000,5.299449,5.512268,13.962530000000001,12.407540000000001
29000,5.2952829999999995,5.508059,13.96456,12.407689999999999
30000,5.2990070000000005,5.510498999999999,13.965639999999999,12.40802
31000,5.3003480000000005,5.510747,13.959890000000001,12.407139999999998
32000,5.3019940000000005,5.511578,13.959889999999998,12.406580000000002
33000,5.2971829999999995,5.507224,13.96141,12.40364
34000,5.295300999999999,5.505252999999999,13.96129,12.404390000000001
35000,5.294932,5.5059309999999995,13.963650000000001,12.41048
36000,5.296967,5.508156,13.959579999999999,12.41128
37000,5.293506,5.504179,13.95316,12.40961
38000,5.295041,5.505662000000001,13.953,12.413810000000002
39000,5.294803,5.505518,13.954149999999998,12.416129999999999
40000,5.298458999999999,5.508321,13.95159,12.41159
41000,5.293664,5.504727,13.95123,12.408809999999999
42000,5.2933639999999995,5.504422,13.952580000000001,12.409479999999999
43000,5.290076,5.501274,13.950369999999998,12.40464
44000,5.290684999999999,5.501880999999999,13.950569999999999,12.40856
45000,5.290251,5.49995,13.94693,12.406749999999999
46000,5.293360000000001,5.50245,13.947719999999999,12.40877
47000,5.295814,5.505112,13.952760000000001,12.409630000000002
48000,5.29806,5.5066180000000005,13.9492,12.40779
49000,5.2995909999999995,5.508114,13.949180000000002,12.40819
50000,5.300736,5.509417999999999,13.948730000000001,12.4085
51000,5.303378,5.512076,13.948579999999998,12.4101
52000,5.300829,5.5098210000000005,13.946729999999999,12.40579
53000,5.301812,5.510712,13.946269999999998,12.4057
54000,5.302776,5.511532999999999,13.945330000000002,12.4047
55000,5.3031809999999995,5.511498999999999,13.943729999999999,12.40514
56000,5.303369999999999,5.511649999999999,13.94539,12.406180000000003
