step,splaynet,central_splaynet,full_binary,static_optimal
1000,9.4213,9.2373,13.848399999999998,12.4241
2000,9.560399999999998,9.3532,13.950299999999999,12.499750000000002
3000,9.588165999999998,9.384234000000001,13.9222,12.48721
4000,9.592524999999998,9.394875,13.938889999999997,12.499749999999999
5000,9.581979999999998,9.3742,13.95126,12.50316
6000,9.592899,9.387898999999999,13.95441,12.48219
7000,9.576759,9.375158,13.93672,12.48021
8000,9.587751,9.390289000000001,13.937280000000001,12.47814
9000,9.5873,9.389956000000002,13.94787,12.48111
10000,9.58939,9.39272,13.95427,12.481530000000001
11000,9.591682,9.395990999999999,13.951309999999998,12.48611
12000,9.568560000000002,9.376691999999998,13.949010000000001,12.48473
13000,9.558216000000002,9.367262,13.949630000000003,12.47963
14000,9.563277000000001,9.370793,13.95187,12.483920000000001
15000,9.571041000000001,9.378686,13.95395,12.479940000000003
16000,9.566049000000001,9.374312,13.95625,12.479320000000001
17000,9.562945000000001,9.372952000000002,13.962300000000003,12.480710000000002
18000,9.569695,9.379183999999999,13.95817,12.482639999999998
19000,9.578559,9.387796000000002,13.96412,12.488769999999999
20000,9.572225,9.3829,13.96062,12.48853
21000,9.584172,9.392476,13.96302,12.491920000000002
22000,9.58419,9.392622,13.9629,12.49125
23000,9.580652,9.388678,13.957119999999998,12.487430000000002
24000,9.587238000000001,9.394804,13.958849999999998,12.488
25000,9.58312,9.389788,13.958369999999999,12.486189999999999
26000,9.590724,9.395515999999997,13.958940000000002,12.485760000000003
27000,9.585893000000002,9.391052,13.956370000000001,12.484449999999999
28000,9.588458,9.393135000000001,13.95559,12.484820000000001
29000,9.589217999999999,9.394354,13.955969999999999,12.48467
30000,9.590277,9.3949,13.955810000000003,12.48574
31000,9.589203000000001,9.392745,13.95435,12.48509
32000,9.589675,9.394116,13.95489,12.485919999999998
33000,9.591635,9.396049000000001,13.955670000000001,12.487939999999998
34000,9.596331999999999,9.400491,13.95841,12.4882
35000,9.596675000000001,9.400527,13.95775,12.487559999999998
36000,9.596886000000001,9.402113000000002,13.95845,12.48703
37000,9.600619,9.40511,13.957609999999999,12.48826
38000,9.600799999999998,9.406123,13.95696,12.48939
39000,9.598673999999999,9.403883,13.95514,12.488930000000002
40000,9.597037,9.402971,13.952999999999998,12.48676
41000,9.59318,9.399391000000001,13.951569999999998,12.484759999999998
42000,9.600265,9.405733000000001,13.95363,12.48572
43000,9.601716999999999,9.407454,13.953489999999999,12.484210000000001
44000,9.603341,9.408475,13.952119999999999,12.48228
45000,9.606010999999999,9.410265999999998,13.950980000000001,12.48377
46000,9.604726,9.408395,13.95094,12.48364
47000,9.605931,9.409106000000001,13.950729999999998,12.482019999999999
48000,9.606228999999999,9.409325999999998,13.95018,12.48197
49000,9.605473,9.408271,13.95119,12.482679999999998
50000,9.603638,9.406859999999998,13.95009,12.48217
51000,9.607097,9.409953,13.95001,12.482330000000001
52000,9.605770999999999,9.410063,13.949339999999998,12.48157
53000,9.605548000000002,9.410193000000001,13.948849999999998,12.481179999999998
54000,9.605512999999998,9.410429,13.948049999999999,12.48089
55000,9.603368,9.408807000000001,13.947819999999998,12.48029
56000,9.602796999999999,9.408496,13.94837,12.48091
57000,9.604064000000001,9.40989,13.948909999999998,12.47979
58000,9.602014,9.407327,13.949099999999998,12.480649999999999
59000,9.598913000000001,9.404494,13.94871,12.481869999999999
60000,9.599715999999999,9.405035000000002,13.947,12.48159
61000,9.598154,9.403502,13.948400000000001,12.482069999999998
62000,9.601302,9.406118,13.949540000000002,12.48216
63000,9.601329000000002,9.406383000000002,13.94987,12.48197
64000,9.601654,9.406389999999998,13.94924,12.48034
65000,9.604351999999999,9.408930999999999,13.95132,12.48193
66000,9.604756,9.409433000000002,13.950719999999999,12.479349999999998
67000,9.604716999999999,9.409013999999999,13.95007,12.47944
68000,9.605972,9.41046,13.94953,12.47902
69000,9.608808999999999,9.413098000000002,13.950959999999998,12.4797
70000,9.608076,9.412257,13.949669999999998,12.479319999999998
71000,9.605970999999998,9.411016999999998,13.9493,12.47919
72000,9.607117,9.412047,13.94897,12.478299999999999
73000,9.611479999999998,9.415980999999999,13.94929,12.47878
74000,9.611222,9.415895,13.949969999999999,12.48056
75000,9.609592,9.414019999999999,13.94974,12.481289999999998
76000,9.609613999999999,9.413903999999999,13.94841,12.48117
77000,9.609947,9.414316999999999,13.949950000000001,12.481980000000002
78000,9.609827,9.413772,13.949609999999998,12.481950000000001
79000,9.611275,9.415367,13.949620000000001,12.481480000000001
80000,9.611591999999998,9.415834999999998,13.949059999999998,12.481630000000001
81000,9.611338,9.415356999999998,13.94853,12.479589999999998
82000,9.612493,9.416493,13.949000000000002,12.480269999999999
83000,9.612732000000001,9.416286999999999,13.94932,12.48133
84000,9.612106999999998,9.415432,13.94947,12.48113
85000,9.612467,9.415569000000001,13.94969,12.481950000000001
86000,9.612591,9.415765,13.94956,12.482330000000001
87000,9.610787,9.414225,13.949009999999998,12.48114
88000,9.611119999999998,9.414487999999999,13.949430000000001,12.480699999999999
89000,9.610271999999998,9.413853,13.949090000000002,12.479960000000002
90000,9.609572,9.412851999999997,13.94998,12.479899999999999
91000,9.610261,9.413158999999998,13.949899999999996,12.480160000000001
92000,9.610192000000001,9.413059,13.94965,12.47996
93000,9.610946,9.413949,13.949959999999999,12.480229999999999
94000,9.611109,9.414065,13.94989,12.48002
95000,9.609860000000001,9.413074,13.95042,12.48015
96000,9.610839,9.414043,13.9505,12.480239999999998
97000,9.609631,9.413054,13.950050000000001,12.48017
98000,9.610612999999999,9.413937,13.94893,12.480239999999998
99000,9.610435,9.413669,13.94868,12.47936
