step,splaynet,central_splaynet,full_binary,static_optimal
1000,2.625,3.0732999999999997,13.9191,12.4831
2000,2.70245,3.1424499999999997,13.89665,12.4414
3000,2.705799,3.1501999999999994,13.88888,12.4613
4000,2.6880999999999995,3.138975,13.92565,12.41825
5000,2.7004200000000003,3.15474,13.955200000000001,12.440560000000001
6000,2.71235,3.165165,13.955609999999998,12.41732
7000,2.709042,3.168186,13.992090000000001,12.43015
8000,2.704562,3.1653249999999997,14.00061,12.41686
9000,2.711701,3.172367,14.009229999999999,12.440389999999999
10000,2.71333,3.1724000000000006,14.006980000000002,12.43656
11000,2.7155810000000002,3.17331,14.02579,12.418719999999999
12000,2.7120489999999995,3.168527,14.02591,12.398530000000003
13000,2.714916,3.169492,14.018949999999998,12.39071
14000,2.716764,3.171221,14.01373,12.3909
15000,2.714968,3.168446,14.003050000000002,12.38185
16000,2.7147250000000005,3.171687,14.013740000000002,12.40306
17000,2.717064,3.1754939999999996,14.01161,12.419419999999999
18000,2.722789,3.181744,14.007960000000002,12.405890000000003
19000,2.7217839999999995,3.182101,14.0178,12.41443
20000,2.723820000000001,3.1846050000000004,14.02027,12.41626
21000,2.7226989999999995,3.1840820000000005,14.02886,12.40841
22000,2.7253130000000003,3.1856259999999996,14.02307,12.397139999999998
23000,2.731335,3.192008,14.027099999999999,12.395329999999998
24000,2.729787,3.191493,14.02679,12.38169
25000,2.7326240000000004,3.193036,14.01928,12.37919
26000,2.732457,3.1931929999999995,14.01312,12.36177
27000,2.735844,3.194214,14.012880000000001,12.354519999999999
28000,2.7349,3.192214,14.005799999999999,12.35626
29000,2.736848,3.193665,14.001949999999999,12.35295
30000,2.7328780000000004,3.189971,13.99599,12.343949999999998
31000,2.73008,3.1868489999999996,13.985769999999997,12.338850000000003
32000,2.7292600000000005,3.1860389999999996,13.979739999999998,12.33944
33000,2.727051,3.1847269999999996,13.98597,12.33908
34000,2.7274959999999995,3.1843529999999998,13.98709,12.3395
35000,2.726523,3.1840910000000004,13.99033,12.33494
36000,2.7284219999999997,3.1863170000000003,13.98946,12.326580000000002
37000,2.730285,3.188452,13.98833,12.327659999999998
38000,2.730537,3.1885009999999996,13.983700000000002,12.320710000000002
39000,2.729659,3.1883039999999996,13.9863,12.31833
40000,2.73001,3.188073,13.98954,12.318450000000002
41000,2.731438,3.1899819999999997,13.99052,12.31898
42000,2.727926,3.1879850000000003,13.995470000000001,12.321060000000001
43000,2.7256539999999996,3.185844,13.99152,12.32275
44000,2.726341,3.1861760000000006,13.989099999999999,12.317939999999998
45000,2.7260579999999996,3.185511,13.9899,12.322759999999999
46000,2.724849,3.1839659999999994,13.98817,12.319109999999998
47000,2.725726,3.184784,13.989709999999999,12.319209999999998
48000,2.72499,3.18421,13.98509,12.313999999999998
49000,2.72553,3.1843299999999997,13.97823,12.313229999999999
50000,2.7238080000000005,3.1829720000000004,13.974549999999999,12.31267
51000,2.725532,3.185258,13.97518,12.31578
52000,2.7245719999999998,3.184204,13.973760000000002,12.312299999999999
53000,2.7238219999999997,3.1838590000000004,13.973580000000002,12.30689
54000,2.725675,3.1852430000000003,13.971459999999999,12.30851
