step,splaynet,central_splaynet,full_binary,static_optimal
1000,7.9786,7.9521,14.2161,12.462399999999999
2000,7.940899999999999,7.9158,14.1968,12.524199999999999
3000,7.937968,7.901598999999999,14.167290000000003,12.560599999999999
4000,7.990475000000001,7.953874999999999,14.18993,12.58346
5000,7.971260000000001,7.94076,14.19068,12.56512
6000,7.983751,7.951084,14.180630000000003,12.560690000000001
7000,7.9678010000000015,7.937942,14.180259999999999,12.56052
8000,7.973702,7.942088,14.183259999999999,12.55322
9000,7.982766000000001,7.949667999999998,14.182730000000001,12.55405
10000,7.9651499999999995,7.93296,14.178669999999997,12.561900000000001
11000,7.972453999999999,7.940854,14.185319999999999,12.571569999999998
12000,7.97345,7.942157,14.18263,12.56546
13000,7.978330999999999,7.946154000000002,14.182509999999999,12.57059
14000,7.974528000000001,7.940972000000002,14.184199999999999,12.57269
15000,7.968599,7.934958999999999,14.187419999999998,12.57857
16000,7.963308,7.93107,14.190279999999998,12.5821
17000,7.971112,7.938035000000001,14.189629999999998,12.58409
18000,7.975277000000001,7.942099999999999,14.19401,12.584050000000001
19000,7.9732069999999995,7.9402159999999995,14.194639999999998,12.580519999999998
20000,7.972925000000001,7.940939999999998,14.200949999999997,12.57892
21000,7.975758000000001,7.943495999999999,14.20332,12.58147
22000,7.967499999999999,7.934053999999999,14.200999999999999,12.581669999999999
23000,7.969891999999999,7.935127,14.20196,12.583009999999998
24000,7.965186000000001,7.929962999999999,14.205270000000002,12.586960000000001
25000,7.9627040000000004,7.9280919999999995,14.205459999999999,12.583169999999999
26000,7.9660150000000005,7.931523,14.209,12.58754
27000,7.970249,7.936018999999999,14.21281,12.5931
28000,7.968271,7.934622999999999,14.216639999999998,12.59835
29000,7.969966000000001,7.935837000000001,14.21902,12.60106
30000,7.970923999999999,7.935677000000001,14.218860000000001,12.601629999999998
31000,7.965787000000001,7.931636,14.22299,12.602700000000002
32000,7.966781,7.933118,14.22099,12.600389999999999
33000,7.970096,7.9365179999999995,14.2226,12.60235
34000,7.968672999999998,7.935021000000001,14.219389999999999,12.60371
35000,7.968468,7.935600000000001,14.218769999999997,12.604940000000001
36000,7.968697999999999,7.936522000000001,14.217089999999999,12.60226
37000,7.9705960000000005,7.938649,14.218020000000001,12.60232
38000,7.969017000000001,7.937206999999999,14.22124,12.60313
39000,7.966122,7.934827,14.22183,12.60593
40000,7.970912999999999,7.939158000000001,14.22193,12.60211
41000,7.971487999999999,7.939461,14.221449999999999,12.600470000000001
42000,7.969566,7.937232000000002,14.220309999999998,12.60149
43000,7.971150999999999,7.938553000000001,14.219179999999998,12.60184
44000,7.970186999999998,7.9377130000000005,14.21863,12.59976
45000,7.970521,7.938028,14.218149999999998,12.600190000000001
46000,7.972048000000001,7.93968,14.21943,12.59936
47000,7.968791,7.937071,14.220549999999998,12.600800000000001
48000,7.969340999999998,7.937381,14.21908,12.599129999999999
49000,7.9696,7.9372989999999985,14.218900000000001,12.59862
50000,7.972247999999999,7.939678000000001,14.219560000000001,12.601020000000002
51000,7.972337999999999,7.939735999999999,14.2179,12.60056
52000,7.973392000000001,7.941117,14.21654,12.599819999999998
53000,7.973951,7.942583000000001,14.216039999999998,12.600819999999999
54000,7.975291000000001,7.944037999999999,14.21448,12.600240000000001
55000,7.97407,7.942520999999999,14.21641,12.599559999999999
56000,7.973834999999999,7.941992999999999,14.21784,12.599739999999999
57000,7.973304999999999,7.941531,14.217809999999997,12.598429999999999
58000,7.975295,7.942991000000001,14.218470000000002,12.59964
59000,7.975258999999999,7.943047,14.21747,12.59795
