step,splaynet,central_splaynet,full_binary,static_optimal
69000,11.470020000000002,11.091159999999999,14.215709999999998,12.61854
70000,11.46945,11.09118,14.2155,12.61833
71000,11.470220000000001,11.09205,14.21608,12.618170000000001
72000,11.469820000000002,11.091759999999999,14.216310000000002,12.617859999999999
73000,11.467189999999999,11.08976,14.215369999999998,12.61781
74000,11.4686,11.091429999999999,14.216190000000001,12.61858
75000,11.46987,11.09282,14.21645,12.61824
76000,11.469470000000001,11.092089999999999,14.215010000000001,12.61829
77000,11.46856,11.09153,14.215050000000002,12.61872
78000,11.46912,11.09208,14.21592,12.619200000000001
79000,11.46884,11.09173,14.215620000000001,12.620230000000001
80000,11.467490000000002,11.090749999999998,14.21505,12.61944
81000,11.46877,11.092479999999998,14.215800000000002,12.62089
82000,11.469570000000001,11.09331,14.215629999999999,12.62148
83000,11.4696,11.093630000000001,14.21575,12.621599999999997
84000,11.471029999999999,11.095329999999999,14.21594,12.62312
85000,11.47044,11.094800000000003,14.2159,12.62358
86000,11.47018,11.094629999999999,14.214809999999996,12.623500000000002
87000,11.46994,11.094100000000001,14.214310000000001,12.622499999999999
88000,11.469910000000002,11.093979999999998,14.21457,12.62354
89000,11.46894,11.093200000000001,14.21463,12.62409
90000,11.470410000000001,11.09435,14.215359999999999,12.62464
91000,11.471160000000001,11.09532,14.215500000000002,12.62368
92000,11.47081,11.09482,14.216500000000002,12.625150000000001
93000,11.4726,11.09639,14.217170000000001,12.626430000000001
94000,11.471860000000001,11.09573,14.217179999999999,12.627019999999998
95000,11.47192,11.095559999999999,14.21744,12.626880000000002
96000,11.47172,11.095049999999999,14.21636,12.62649
97000,11.47102,11.09435,14.21662,12.626050000000001
98000,11.47042,11.093790000000002,14.2162,12.62575
99000,11.470580000000002,11.093969999999999,14.215959999999999,12.625589999999999
