step,splaynet,central_splaynet,full_binary
47000,32.62461999999999,31.585739999999998,23.985480000000003
48000,32.62576,31.58823,23.985229999999998
49000,32.62715,31.59001,23.986330000000002
50000,32.629369999999994,31.592230000000008,23.986269999999998
51000,32.62725,31.58978,23.985500000000002
52000,32.62657,31.58882,23.98349
53000,32.62787999999999,31.589049999999997,23.98426
54000,32.62998,31.590549999999997,23.986189999999993
55000,32.62827,31.58823,23.985229999999998
56000,32.628769999999996,31.587979999999995,23.98504
57000,32.62797,31.587559999999996,23.98512
58000,32.629920000000006,31.58885,23.984910000000003
59000,32.63129,31.58956,23.98533
60000,32.63192,31.590389999999996,23.984969999999997
61000,32.630970000000005,31.589350000000003,23.98409
62000,32.63141,31.59033,23.984180000000002
63000,32.63202,31.591040000000003,23.98387
64000,32.63205000000001,31.59133,23.98435
65000,32.63225,31.59077,23.98439
66000,32.63328,31.59247,23.98467
67000,32.632099999999994,31.5916,23.98458
68000,32.63325,31.592839999999995,23.983930000000004
69000,32.635870000000004,31.59529,23.98437
70000,32.63695,31.595329999999997,23.98413
71000,32.63602,31.59453,23.983800000000002
72000,32.63579,31.594919999999995,23.984270000000002
73000,32.63573,31.59554,23.98462
74000,32.63526,31.595259999999996,23.98391
75000,32.63629000000001,31.59595,23.98315
76000,32.635929999999995,31.59498,23.98287
77000,32.63621,31.594929999999994,23.98265
78000,32.63781,31.596089999999997,23.983200000000004
79000,32.64045,31.597900000000003,23.98392
80000,32.640130000000006,31.598150000000004,23.98361
81000,32.64115,31.599199999999996,23.983759999999997
82000,32.642070000000004,31.599670000000003,23.98457
83000,32.642250000000004,31.599920000000004,23.984699999999997
84000,32.642289999999996,31.59936,23.9843
85000,32.64352000000001,31.600250000000006,23.9849
86000,32.64443999999999,31.60076,23.98473
87000,32.64497,31.60115,23.98525
88000,32.64607000000001,31.60235,23.985850000000003
89000,32.64499,31.601589999999998,23.98555
90000,32.6447,31.60161,23.985530000000004
91000,32.643240000000006,31.600469999999994,23.9852
92000,32.643629999999995,31.60110000000001,23.984990000000003
93000,32.64371,31.601239999999997,23.985329999999998
94000,32.64485,31.602410000000003,23.98614
95000,32.64516,31.602839999999997,23.986219999999996
96000,32.644619999999996,31.60222,23.98637
97000,32.64582,31.6033,23.98644
98000,32.6456,31.602960000000007,23.98693
99000,32.64681,31.604130000000005,23.986690000000003
100000,32.646300000000004,31.603590000000004,23.98634
101000,32.646429999999995,31.603289999999998,23.98624
102000,32.64642,31.603389999999997,23.986079999999998
103000,32.64641999999999,31.602800000000002,23.98588
104000,32.64707,31.602930000000004,23.98539
105000,32.64554,31.601999999999997,23.98547
106000,32.64632,31.603040000000004,23.98547
107000,32.646429999999995,31.60273,23.985490000000002
108000,32.64698,31.60336,23.984909999999996
109000,32.646519999999995,31.60285,23.98506
110000,32.6465,31.60279,23.98499
111000,32.64586,31.60229,23.98484
112000,32.6472,31.60326,23.98483
113000,32.64752000000001,31.603249999999996,23.985120000000002
114000,32.64789,31.603839999999998,23.98547
115000,32.64805,31.60476,23.98522
116000,32.64914,31.60578,23.985680000000002
117000,32.64956,31.606569999999998,23.98586
118000,32.648790000000005,31.60572,23.985590000000002
119000,32.64884,31.605489999999996,23.98516
120000,32.648770000000006,31.60581,23.985360000000004
121000,32.648830000000004,31.605850000000004,23.985329999999998
122000,32.6477,31.60483,23.98502
123000,32.647710000000004,31.604629999999997,23.98542
124000,32.64752,31.60512,23.985819999999997
125000,32.646950000000004,31.604690000000005,23.98603
126000,32.64756,31.6055,23.986460000000005
127000,32.648540000000004,31.606100000000005,23.98637
128000,32.64845000000001,31.606129999999997,23.98574
129000,32.64902,31.606740000000002,23.985819999999997
130000,32.648759999999996,31.606740000000002,23.985570000000003
131000,32.64895,31.6073,23.985719999999997
132000,32.64927,31.6077,23.985970000000002
133000,32.64872,31.606930000000006,23.98547
134000,32.64904,31.606930000000006,23.98533
135000,32.64855999999999,31.60655,23.9851
136000,32.64879,31.60668,23.98547
137000,32.649849999999994,31.607549999999996,23.985789999999998
138000,32.649899999999995,31.608119999999996,23.98564
139000,32.649789999999996,31.608240000000002,23.985489999999995
140000,32.650169999999996,31.60844,23.985310000000002
141000,32.650760000000005,31.60867,23.985310000000002
142000,32.65060999999999,31.608459999999997,23.985190000000003
143000,32.64987,31.60743,23.985170000000004
144000,32.64949,31.60715,23.984810000000003
145000,32.65066000000001,31.60811,23.98493
146000,32.65065,31.60847,23.98468
147000,32.64999,31.607760000000003,23.98436
148000,32.649840000000005,31.60747,23.984650000000006
149000,32.64994,31.60796,23.98453
150000,32.65035,31.608389999999996,23.984699999999997
151000,32.65083,31.609280000000002,23.9849
152000,32.651120000000006,31.60976,23.984969999999997
153000,32.65173,31.609949999999998,23.985170000000004
154000,32.65172,31.60967,23.98492
155000,32.65179,31.609610000000004,23.984900000000003
156000,32.65232,31.610209999999995,23.98517
157000,32.65245,31.610299999999995,23.985480000000003
158000,32.651889999999995,31.609789999999997,23.98552
159000,32.65247,31.6102,23.98541
160000,32.65334,31.610980000000005,23.985629999999997
161000,32.65374,31.611439999999995,23.98556
162000,32.65410000000001,31.61146,23.98525
163000,32.654309999999995,31.611610000000002,23.985039999999998
164000,32.65453,31.611720000000002,23.98493
165000,32.65421,31.61155,23.98481
166000,32.65447,31.612150000000003,23.984949999999998
167000,32.65474999999999,31.611979999999996,23.984849999999998
168000,32.65455,31.611999999999995,23.984959999999997
169000,32.65516,31.61265000000001,23.985009999999996
170000,32.65542,31.612830000000002,23.98537
171000,32.65593,31.61334,23.98546
172000,32.65597,31.613580000000002,23.985449999999997
173000,32.6562,31.613609999999994,23.985509999999998
174000,32.65669,31.613860000000006,23.985819999999997
175000,32.656940000000006,31.614030000000003,23.98574
176000,32.65723,31.614239999999995,23.985809999999997
177000,32.65716,31.61422,23.98572
178000,32.65767,31.614659999999997,23.985530000000004
179000,32.657849999999996,31.614669999999997,23.98558
180000,32.65764,31.61435,23.985539999999997
181000,32.657039999999995,31.613809999999994,23.98571
182000,32.65674,31.61345,23.98573
183000,32.65692,31.613459999999996,23.9859
184000,32.656969999999994,31.61334,23.98593
185000,32.657199999999996,31.61352,23.985819999999997
186000,32.65728,31.613660000000003,23.985970000000002
187000,32.65783,31.6141,23.986200000000004
188000,32.65826,31.614479999999997,23.98614
189000,32.658609999999996,31.614659999999997,23.986179999999997
190000,32.65848,31.614509999999996,23.98601
191000,32.658559999999994,31.61464,23.98604
192000,32.65904,31.614959999999996,23.98619
193000,32.65894,31.61499,23.98599
194000,32.65957999999999,31.6156,23.98605
195000,32.66032,31.616300000000003,23.98604
196000,32.66029,31.61632,23.985960000000002
197000,32.66023,31.61601,23.985879999999998
198000,32.66054,31.61623000000001,23.98584
199000,32.66064,31.61656,23.98608
200000,32.660610000000005,31.616530000000004,23.986240000000002
201000,32.66105,31.61665,23.986400000000003
202000,32.66109,31.61644,23.986520000000006
203000,32.66065999999999,31.615849999999995,23.98659
204000,32.660650000000004,31.615860000000005,23.9864
205000,32.660470000000004,31.615679999999998,23.98601
206000,32.660489999999996,31.6158,23.98594
207000,32.66061,31.615880000000004,23.986230000000003
208000,32.660149999999994,31.615460000000002,23.98634
209000,32.6605,31.615660000000002,23.98653
210000,32.66064,31.61578,23.986349999999998
211000,32.66027999999999,31.61549,23.98622
212000,32.65993,31.61536,23.98625
213000,32.659859999999995,31.615299999999998,23.986240000000002
214000,32.65984999999999,31.615190000000002,23.986629999999998
215000,32.659850000000006,31.61497,23.986549999999998
216000,32.65986,31.615240000000007,23.98662
217000,32.659839999999996,31.615410000000004,23.9868
218000,32.66015,31.61598,23.986880000000003
219000,32.66002,31.615899999999993,23.98711
220000,32.659710000000004,31.616210000000002,23.98711
221000,32.66020000000001,31.616649999999993,23.98728
222000,32.66,31.616419999999998,23.987109999999998
223000,32.6601,31.616630000000004,23.987340000000003
224000,32.660439999999994,31.616930000000004,23.987470000000002
225000,32.66015,31.616940000000007,23.98732
226000,32.660289999999996,31.617069999999995,23.987339999999996
227000,32.660039999999995,31.61694,23.98732
228000,32.660340000000005,31.617070000000002,23.987609999999997
229000,32.66049000000001,31.617040000000003,23.98779
230000,32.66033,31.61709,23.987820000000003
231000,32.66024,31.61701,23.987810000000003
232000,32.66026000000001,31.617,23.987679999999997
233000,32.660489999999996,31.617200000000004,23.98792
234000,32.66036999999999,31.617,23.988009999999996
235000,32.66091,31.617309999999996,23.98814
236000,32.6605,31.61706,23.98829
237000,32.66026,31.616729999999997,23.988180000000003
238000,32.660439999999994,31.616650000000003,23.988120000000002
239000,32.66055,31.616719999999997,23.98807
240000,32.66087,31.616960000000006,23.98805
241000,32.66077,31.616859999999996,23.98787
242000,32.660579999999996,31.616580000000006,23.98781
243000,32.66046,31.61658,23.987640000000003
244000,32.66029999999999,31.616540000000004,23.987890000000004
245000,32.660419999999995,31.61655,23.98786
246000,32.66053,31.61653,23.98771
247000,32.660500000000006,31.616519999999998,23.98767
248000,32.660489999999996,31.616390000000003,23.987659999999998
249000,32.66066000000001,31.61646,23.987630000000003
250000,32.66097,31.61671,23.98771
251000,32.660720000000005,31.61652,23.987599999999997
252000,32.66086,31.61667,23.9875
253000,32.66057,31.61638,23.98735
254000,32.660470000000004,31.616470000000003,23.987540000000003
255000,32.660540000000005,31.61647,23.987640000000003
256000,32.660830000000004,31.61673,23.987579999999998
257000,32.66067,31.61656,23.987550000000002
258000,32.66054,31.616499999999995,23.987379999999998
259000,32.6604,31.616459999999996,23.98748
260000,32.66039,31.61638,23.98735
261000,32.660639999999994,31.616720000000004,23.987479999999998
262000,32.660489999999996,31.616560000000003,23.98725
263000,32.66046999999999,31.616450000000004,23.987310000000004
264000,32.66054,31.6167,23.9873
265000,32.6608,31.61665,23.987540000000003
266000,32.66112,31.616950000000003,23.987630000000003
267000,32.661,31.616820000000008,23.987470000000002
268000,32.660759999999996,31.61652,23.987330000000004
269000,32.66077,31.6164,23.98749
270000,32.66077,31.6166,23.987419999999997
271000,32.66149,31.617169999999998,23.987739999999995
272000,32.66167,31.61736,23.98784
273000,32.66145999999999,31.6171,23.987940000000002
274000,32.661179999999995,31.61685,23.98783
275000,32.660920000000004,31.6166,23.987750000000002
276000,32.66118,31.616779999999995,23.987599999999997
277000,32.66112,31.616719999999997,23.987530000000003
278000,32.660999999999994,31.616620000000005,23.98762
279000,32.66083,31.616410000000002,23.987750000000002
280000,32.661,31.61635,23.98785
281000,32.661289999999994,31.61687,23.98788
282000,32.66146,31.61701,23.987989999999996
283000,32.66118,31.616609999999998,23.98789
284000,32.66101,31.61631,23.98776
285000,32.66123,31.61644,23.987949999999998
286000,32.66138,31.616459999999996,23.987909999999992
287000,32.66138,31.616569999999996,23.9878
288000,32.66134000000001,31.616660000000003,23.987830000000002
289000,32.66114,31.61646,23.9878
290000,32.66111,31.616710000000005,23.987859999999998
291000,32.66132,31.61694,23.98782
292000,32.661500000000004,31.617130000000003,23.987789999999997
293000,32.66162,31.617309999999996,23.98774
294000,32.66143000000001,31.617070000000002,23.987810000000003
295000,32.661199999999994,31.61703,23.9878
296000,32.661199999999994,31.61721,23.98796
297000,32.66149,31.617560000000005,23.98794
298000,32.66176,31.617699999999996,23.988129999999995
299000,32.66185,31.61764,23.98804
300000,32.661910000000006,31.61789,23.98819
301000,32.662060000000004,31.617910000000006,23.988419999999998
302000,32.66232,31.61814,23.98843
303000,32.662279999999996,31.618330000000004,23.988369999999996
304000,32.662310000000005,31.61843,23.9885
305000,32.66261,31.618550000000006,23.988670000000003
306000,32.66246,31.61852,23.98861
307000,32.66295,31.618870000000005,23.988760000000003
308000,32.66269,31.61882,23.98887
309000,32.66233,31.618419999999997,23.988789999999998
310000,32.66212,31.618129999999997,23.98881
311000,32.66232,31.618309999999997,23.98896
312000,32.662060000000004,31.618159999999996,23.988909999999997
313000,32.661789999999996,31.617909999999995,23.989060000000002
314000,32.66196,31.617979999999996,23.989179999999998
315000,32.662330000000004,31.618320000000004,23.9891
316000,32.66205,31.61817,23.989209999999996
317000,32.66233999999999,31.618399999999998,23.98912
318000,32.66245000000001,31.618560000000002,23.98905
319000,32.66253,31.61862,23.98915
320000,32.66292,31.618720000000003,23.98907
321000,32.66265,31.618450000000003,23.989019999999996
322000,32.66262,31.618479999999998,23.98886
323000,32.662490000000005,31.618379999999995,23.98874
324000,32.66266,31.61844,23.98887
325000,32.66269,31.61846,23.988850000000003
326000,32.663050000000005,31.61884,23.989069999999998
327000,32.66349,31.61909,23.989120000000003
328000,32.66322,31.618780000000005,23.989050000000002
329000,32.66300999999999,31.618540000000003,23.98901
330000,32.663289999999996,31.618740000000003,23.989120000000003
331000,32.663250000000005,31.618719999999996,23.989150000000002
332000,32.663489999999996,31.618949999999995,23.98931
333000,32.66346,31.61873,23.989410000000003
334000,32.66359,31.61888,23.98959
335000,32.664100000000005,31.619239999999998,23.989829999999998
336000,32.66406,31.619189999999996,23.98988
337000,32.664069999999995,31.619080000000004,23.989840000000004
338000,32.664019999999994,31.61902,23.989780000000003
339000,32.6639,31.61883000000001,23.989600000000003
340000,32.663799999999995,31.61877,23.98957
341000,32.66368,31.618750000000006,23.98955
342000,32.663599999999995,31.61871,23.98963
343000,32.66373,31.61886,23.989569999999997
344000,32.66391,31.61882,23.989690000000003
345000,32.66422,31.619070000000004,23.98969
346000,32.664460000000005,31.619099999999996,23.98989
347000,32.66444,31.619210000000002,23.98998
348000,32.66474,31.61939,23.99004
349000,32.66442,31.61916,23.989939999999997
350000,32.66456,31.61921,23.98982
351000,32.66496,31.619529999999997,23.98986
352000,32.66511,31.619639999999997,23.989790000000003
353000,32.66508,31.61963,23.98978
354000,32.66513,31.619799999999998,23.989939999999997
355000,32.66561,31.62011,23.990019999999998
356000,32.665440000000004,31.62004,23.99004
357000,32.665470000000006,31.620089999999998,23.989960000000004
358000,32.66522,31.61992,23.9899
359000,32.66513,31.6199,23.98988
360000,32.66522,31.620059999999995,23.990009999999998
361000,32.66541,31.620179999999998,23.99002
362000,32.665400000000005,31.620090000000005,23.98999
363000,32.665279999999996,31.620130000000007,23.989990000000002
364000,32.66524,31.620090000000005,23.989890000000003
365000,32.66527999999999,31.62001,23.98992
366000,32.66543,31.6201,23.98998
367000,32.66516,31.619849999999996,23.98997
368000,32.665350000000004,31.61996,23.990139999999997
369000,32.66538,31.6199,23.99019
370000,32.66515,31.619780000000002,23.99021
371000,32.66512,31.61981,23.99019
372000,32.66508,31.619609999999994,23.99024
373000,32.665139999999994,31.619570000000003,23.99027
374000,32.665079999999996,31.619649999999996,23.990190000000005
375000,32.66543,31.62002,23.990299999999998
376000,32.66531,31.6199,23.9903
377000,32.66544,31.62002,23.990280000000006
378000,32.66533,31.619940000000003,23.99022
379000,32.665459999999996,31.62005,23.990339999999996
380000,32.665499999999994,31.61995,23.990380000000005
381000,32.66574000000001,31.62022,23.99053
382000,32.665870000000005,31.620350000000002,23.990579999999998
383000,32.66590000000001,31.620219999999996,23.990509999999997
384000,32.66565999999999,31.62008,23.990569999999998
385000,32.665589999999995,31.620110000000004,23.99063
386000,32.665710000000004,31.620130000000007,23.99059
387000,32.66573,31.62022,23.99054
388000,32.66578,31.620230000000003,23.990479999999998
389000,32.665710000000004,31.620189999999997,23.990590000000005
390000,32.66546,31.62007,23.99039
391000,32.6656,31.6202,23.990479999999998
392000,32.665530000000004,31.62007,23.99031
393000,32.66557999999999,31.62013,23.990270000000002
394000,32.66541,31.619960000000003,23.99026
395000,32.66511,31.61961,23.990099999999998
396000,32.66514,31.61974,23.990230000000004
397000,32.66471,31.619410000000006,23.990270000000002
398000,32.664519999999996,31.61942,23.990330000000004
399000,32.664460000000005,31.619359999999993,23.990270000000002
400000,32.66453,31.619320000000005,23.99022
401000,32.66419,31.61902,23.990109999999998
402000,32.66411,31.618810000000003,23.989980000000003
403000,32.66413,31.618759999999998,23.990000000000002
404000,32.66423999999999,31.61875,23.989979999999996
405000,32.66387,31.61843,23.98995
406000,32.664069999999995,31.61862,23.99014
407000,32.664100000000005,31.618699999999997,23.99015
408000,32.66412999999999,31.618819999999992,23.990090000000002
409000,32.66398,31.618650000000002,23.990150000000003
410000,32.66406,31.618660000000006,23.99027
411000,32.663940000000004,31.618690000000004,23.990360000000003
412000,32.66407,31.61886,23.99041
413000,32.664,31.618859999999994,23.99054
414000,32.66403000000001,31.61897,23.99053
415000,32.66396999999999,31.618959999999998,23.99044
416000,32.66436,31.61918,23.990640000000006
417000,32.66416,31.619049999999998,23.99052
418000,32.664469999999994,31.61925,23.99056
419000,32.664339999999996,31.61911,23.99053
420000,32.664320000000004,31.619010000000003,23.99051
421000,32.6644,31.61909,23.99058
422000,32.664379999999994,31.619,23.990550000000002
423000,32.6642,31.61886,23.990460000000002
424000,32.664030000000004,31.618800000000004,23.990500000000004
425000,32.663959999999996,31.618740000000003,23.99043
426000,32.66411,31.61884,23.99061
427000,32.664210000000004,31.619080000000004,23.990589999999997
428000,32.66425,31.619139999999998,23.99061
429000,32.66447,31.61924,23.99079
430000,32.66447,31.6193,23.9908
431000,32.66433,31.61916,23.990840000000002
432000,32.6645,31.61921,23.99089
433000,32.66456,31.619140000000005,23.99087
434000,32.66428,31.61888,23.990789999999997
435000,32.66417,31.618830000000003,23.99078
436000,32.664139999999996,31.61871,23.990660000000002
437000,32.66439,31.618969999999997,23.9906
438000,32.664489999999994,31.61897,23.99061
439000,32.66447,31.61889,23.990519999999997
440000,32.66431,31.618879999999997,23.99052
441000,32.664049999999996,31.61871,23.99045
442000,32.664159999999995,31.61898,23.990460000000002
443000,32.66416,31.619009999999996,23.99031
444000,32.66412,31.619170000000004,23.99035
445000,32.664280000000005,31.61929,23.990389999999998
446000,32.664,31.61906,23.990209999999998
447000,32.66418,31.61924,23.99035
448000,32.66393,31.61903,23.99021
449000,32.66395000000001,31.619049999999998,23.99012
450000,32.66391,31.619040000000002,23.990109999999998
451000,32.66402,31.61924,23.99025
452000,32.664159999999995,31.61945,23.990370000000006
453000,32.664339999999996,31.619499999999995,23.990460000000006
454000,32.664370000000005,31.619570000000003,23.99052
455000,32.664480000000005,31.619730000000004,23.9906
456000,32.66452,31.619799999999998,23.99063
457000,32.66463,31.619889999999998,23.9907
458000,32.66481,31.620030000000003,23.990850000000002
459000,32.66455,31.619799999999998,23.99074
460000,32.664550000000006,31.61978,23.99084
461000,32.66454999999999,31.619750000000003,23.99084
462000,32.66452,31.61986,23.99093
463000,32.66478,31.62013,23.99093
464000,32.664559999999994,31.620020000000004,23.9909
465000,32.66471,31.620089999999998,23.99091
466000,32.66459,31.61999,23.99088
467000,32.664550000000006,31.619989999999994,23.990850000000002
468000,32.66435,31.61987,23.99084
469000,32.66423,31.61984,23.9909
470000,32.66442,31.620029999999996,23.99086
471000,32.664680000000004,31.620199999999993,23.990840000000002
472000,32.664590000000004,31.620140000000003,23.990860000000005
473000,32.66467000000001,31.62025,23.99087
474000,32.66464,31.62025,23.990840000000002
475000,32.664649999999995,31.620320000000003,23.99086
476000,32.66475,31.620410000000003,23.99086
477000,32.6645,31.62023,23.99077
478000,32.66453,31.620320000000003,23.990820000000003
479000,32.664480000000005,31.6202,23.990689999999997
480000,32.66454,31.620320000000003,23.990699999999997
481000,32.66474,31.62047,23.99076
482000,32.664789999999996,31.620440000000002,23.9909
483000,32.664930000000005,31.62059,23.99091
484000,32.664899999999996,31.620599999999996,23.9908
485000,32.66499,31.620620000000002,23.990860000000005
486000,32.664829999999995,31.62052,23.9908
487000,32.6648,31.620450000000005,23.99075
488000,32.66472,31.6204,23.990609999999997
489000,32.66486,31.62037,23.990540000000003
490000,32.66499,31.620510000000003,23.990630000000003
491000,32.66515,31.620619999999995,23.99076
492000,32.66508,31.62055,23.99064
493000,32.66519,31.620620000000002,23.99065
494000,32.665240000000004,31.62064,23.9906
495000,32.665440000000004,31.620800000000003,23.99057
496000,32.665470000000006,31.620710000000003,23.99049
497000,32.665139999999994,31.620269999999998,23.990459999999995
498000,32.66507,31.62013,23.990509999999997
499000,32.664989999999996,31.620089999999998,23.990439999999996
500000,32.66484,31.62008,23.99045
501000,32.66481,31.62002,23.99052
502000,32.66457,31.619790000000002,23.990339999999996
503000,32.66477,31.619970000000002,23.99034
504000,32.664919999999995,31.620040000000007,23.990479999999998
505000,32.66497,31.62008,23.990569999999998
506000,32.66499,31.62005,23.990550000000002
507000,32.66499,31.620039999999996,23.990510000000004
508000,32.664959999999994,31.620050000000003,23.99041
509000,32.664910000000006,31.619989999999994,23.9905
510000,32.664939999999994,31.619979999999998,23.9905
511000,32.66495,31.619969999999995,23.99053
512000,32.66497,31.619889999999998,23.990550000000002
513000,32.66508,31.61992,23.990550000000002
514000,32.66509,31.620089999999998,23.990569999999998
515000,32.66504,31.62004,23.99058
516000,32.6652,31.620150000000002,23.99065
517000,32.66521000000001,31.620240000000003,23.990720000000003
518000,32.66537,31.620330000000003,23.99078
519000,32.665409999999994,31.620379999999994,23.99075
520000,32.665440000000004,31.620349999999995,23.99066
521000,32.66542,31.62047,23.990699999999997
522000,32.66525,31.62034,23.990720000000003
523000,32.6652,31.62032,23.99081
524000,32.66503,31.62017,23.990809999999996
525000,32.66502999999999,31.620259999999995,23.99074
526000,32.66509,31.62041,23.990880000000004
527000,32.665139999999994,31.620530000000002,23.990940000000002
528000,32.66509,31.62046,23.9908
529000,32.665049999999994,31.620389999999997,23.99075
530000,32.66521,31.620480000000004,23.990740000000002
531000,32.66496,31.62022,23.990640000000003
532000,32.66503,31.620309999999996,23.99067
533000,32.66506,31.62022,23.99069
534000,32.66525,31.62041,23.99071
535000,32.6653,31.620529999999995,23.99074
536000,32.665420000000005,31.62067,23.99072
537000,32.66532,31.620590000000004,23.990699999999997
538000,32.66547,31.620709999999995,23.99076
539000,32.66547999999999,31.620719999999995,23.99082
540000,32.665519999999994,31.620660000000004,23.990809999999996
541000,32.665589999999995,31.62082,23.99093
542000,32.6657,31.62085,23.990959999999998
543000,32.665589999999995,31.62073,23.991
544000,32.66567,31.62072,23.99091
545000,32.66577,31.620799999999996,23.99096
546000,32.66587,31.620799999999996,23.991080000000004
547000,32.665620000000004,31.620620000000002,23.99109
548000,32.66558,31.620510000000003,23.991119999999995
549000,32.665440000000004,31.620330000000003,23.99103
550000,32.665589999999995,31.620529999999995,23.991059999999997
551000,32.66538,31.62041,23.99106
552000,32.665420000000005,31.620390000000004,23.991039999999998
553000,32.66548,31.620320000000003,23.99107
554000,32.665440000000004,31.620230000000003,23.991049999999994
555000,32.6654,31.620169999999995,23.990949999999998
556000,32.6654,31.62019,23.99097
557000,32.66545,31.62029,23.991039999999998
558000,32.66525,31.62007,23.99101
559000,32.66533,31.62004,23.99103
560000,32.665299999999995,31.619880000000002,23.990979999999997
561000,32.66527,31.619780000000002,23.99093
562000,32.665589999999995,31.620059999999995,23.99103
563000,32.66554,31.620039999999996,23.990990000000004
564000,32.66546,31.62001,23.990940000000002
565000,32.6655,31.62004,23.99097
566000,32.665549999999996,31.620070000000005,23.990910000000007
567000,32.66551,31.62001,23.99093
568000,32.66566999999999,31.620109999999993,23.990950000000005
569000,32.665749999999996,31.620039999999996,23.991090000000003
570000,32.665710000000004,31.620040000000007,23.991059999999997
571000,32.66561,31.62001,23.99101
572000,32.66558,31.619989999999994,23.990979999999997
573000,32.665409999999994,31.619840000000003,23.990930000000002
574000,32.66525,31.619699999999995,23.99088
575000,32.66534,31.619710000000005,23.99101
576000,32.66531,31.619639999999997,23.99117
577000,32.66529,31.61956,23.991120000000002
578000,32.66531,31.61956,23.991030000000002
579000,32.665350000000004,31.619660000000003,23.99106
580000,32.665259999999996,31.619570000000003,23.99105
581000,32.665350000000004,31.619709999999998,23.99115
582000,32.66538,31.619759999999996,23.991110000000003
583000,32.66521,31.619609999999994,23.99116
584000,32.665350000000004,31.61966,23.991210000000002
585000,32.665200000000006,31.619550000000004,23.9911
586000,32.66513,31.619489999999995,23.991030000000002
587000,32.66527,31.619780000000002,23.9911
588000,32.665299999999995,31.61977,23.99102
589000,32.665380000000006,31.619819999999997,23.991030000000002
590000,32.66522,31.619709999999998,23.990989999999996
591000,32.66530999999999,31.619780000000002,23.99102
592000,32.665259999999996,31.61975,23.991
593000,32.66528,31.619780000000002,23.99098
594000,32.665299999999995,31.619850000000003,23.991120000000002
595000,32.665279999999996,31.619790000000002,23.99105
596000,32.66535999999999,31.61993,23.99106
597000,32.665409999999994,31.61995,23.99102
598000,32.665350000000004,31.61993,23.991020000000002
599000,32.665229999999994,31.619799999999998,23.991030000000002
600000,32.66527,31.619909999999994,23.99105
601000,32.66513,31.61987,23.99107
602000,32.66531,31.61999,23.991180000000004
603000,32.66527000000001,31.61996,23.991179999999996
604000,32.66532000000001,31.62001,23.99119
605000,32.66546000000001,31.6201,23.991180000000004
606000,32.665350000000004,31.620029999999996,23.99116
607000,32.66537,31.619979999999998,23.99119
608000,32.66537000000001,31.619930000000004,23.991179999999996
609000,32.66547,31.620030000000003,23.991210000000002
610000,32.66545000000001,31.619999999999997,23.99111
611000,32.66527000000001,31.619790000000005,23.99102
612000,32.6653,31.619800000000005,23.991030000000002
613000,32.66529,31.61972,23.99096
614000,32.665389999999995,31.619890000000005,23.991030000000002
615000,32.66519000000001,31.61974,23.99102
616000,32.66509,31.61963,23.99098
617000,32.66510999999999,31.61959,23.99093
618000,32.66495,31.619429999999994,23.99081
619000,32.66508,31.619579999999996,23.990829999999995
620000,32.66521,31.61968,23.99086
621000,32.665369999999996,31.619799999999998,23.990859999999998
622000,32.66543,31.619930000000004,23.99091
623000,32.66546,31.619899999999994,23.99093
624000,32.665350000000004,31.61977,23.99091
625000,32.66539999999999,31.61978,23.9909
626000,32.66525,31.61969,23.99091
