step,splaynet,central_splaynet,full_binary
166000,8.909684,9.115819,23.98341
167000,8.910249,9.116450000000002,23.98445
168000,8.911052,9.117028000000001,23.985230000000005
169000,8.910807,9.116603000000001,23.98492
170000,8.910388,9.116122,23.98485
171000,8.9124,9.118072999999999,23.985599999999998
172000,8.913773,9.119489,23.98582
173000,8.914642999999998,9.120349000000001,23.9861
174000,8.914859000000002,9.120326,23.98558
175000,8.914942,9.120327,23.98592
176000,8.915972000000002,9.121177,23.98535
177000,8.916583000000001,9.121571,23.98566
178000,8.916928,9.121941,23.985129999999998
179000,8.915792000000001,9.120836999999998,23.986220000000003
180000,8.916214,9.121362000000001,23.98664
181000,8.916597999999999,9.121711000000001,23.986690000000003
182000,8.915624000000001,9.120825,23.98638
183000,8.915998,9.121262,23.986739999999998
184000,8.916205,9.121516,23.9864
185000,8.916188,9.121531000000001,23.98723
186000,8.916195,9.121487,23.98735
187000,8.915617,9.121054,23.986330000000002
188000,8.915897000000001,9.121436,23.98668
189000,8.915484,9.121076999999998,23.986629999999998
190000,8.915009999999999,9.120575000000002,23.9864
191000,8.91489,9.120353,23.986349999999998
192000,8.91385,9.119587,23.98677
193000,8.913655,9.119565999999999,23.98705
194000,8.913611999999999,9.119496,23.98781
195000,8.91407,9.119972999999998,23.987180000000002
196000,8.914173,9.119819,23.98622
197000,8.914143,9.119768000000002,23.985770000000002
198000,8.914446000000002,9.120008,23.98568
199000,8.914442,9.119818,23.98583
200000,8.913749999999999,9.119253,23.98581
201000,8.913101000000001,9.118618999999999,23.985460000000003
202000,8.914275,9.11964,23.98507
203000,8.915258,9.120448,23.985390000000002
204000,8.915391000000001,9.120716999999999,23.985899999999997
205000,8.914793999999999,9.120188,23.98609
206000,8.915543,9.121017,23.98608
207000,8.915576,9.121063000000001,23.98662
208000,8.915124000000002,9.120791,23.987540000000003
209000,8.915607999999999,9.121312,23.98781
210000,8.915101000000002,9.1209,23.987990000000003
211000,8.914981,9.120762,23.988360000000004
212000,8.915783000000001,9.121539,23.98872
213000,8.914430999999999,9.120383,23.987899999999996
214000,8.913792,9.119819,23.98832
215000,8.913857,9.119966,23.987770000000005
216000,8.913537999999999,9.119688,23.98767
217000,8.913763,9.119895000000001,23.98711
218000,8.913334,9.119443,23.986779999999996
219000,8.912797000000001,9.118821,23.98638
220000,8.913039000000001,9.118939,23.98619
221000,8.913282,9.119011000000002,23.986370000000004
222000,8.912996000000001,9.118837000000001,23.98566
223000,8.914076,9.119608000000001,23.98498
224000,8.913708000000002,9.119267,23.984609999999996
225000,8.913122000000001,9.118785999999998,23.98397
226000,8.914257,9.119834,23.98381
227000,8.914231,9.119684,23.98356
228000,8.914283999999999,9.119688,23.98323
229000,8.914155,9.119477,23.98353
230000,8.913951999999998,9.119242999999999,23.983649999999997
231000,8.913276,9.118597,23.983719999999998
232000,8.91301,9.118385,23.98378
233000,8.91353,9.118711,23.983520000000002
234000,8.913841000000001,9.119178999999999,23.9839
235000,8.914177,9.119505,23.98332
236000,8.91427,9.119728,23.983649999999997
237000,8.914430999999999,9.119772000000001,23.98349
238000,8.915016,9.120373,23.98355
239000,8.914536000000002,9.120014000000001,23.98412
240000,8.915222000000002,9.120671999999999,23.98396
241000,8.915131,9.120601,23.984230000000004
242000,8.915177,9.120546,23.98349
243000,8.915456,9.120843,23.983610000000002
244000,8.915991000000002,9.121367000000001,23.98417
245000,8.915262,9.120671,23.983790000000003
246000,8.916202,9.121643000000002,23.983420000000002
247000,8.916123,9.121537000000002,23.9835
248000,8.917001,9.122255000000001,23.984109999999998
249000,8.916688,9.121953999999999,23.983800000000002
250000,8.916498,9.121745,23.98408
251000,8.916441,9.121599,23.9838
252000,8.916136,9.121296000000001,23.984199999999998
253000,8.916023999999998,9.121272000000001,23.985149999999997
254000,8.916636,9.121955,23.985519999999998
255000,8.916116,9.121501,23.98534
256000,8.916471,9.122012000000002,23.98528
257000,8.916605,9.122037,23.985229999999998
258000,8.916928,9.122325,23.98501
259000,8.916984000000001,9.122485999999999,23.985540000000004
260000,8.916496,9.12209,23.985949999999995
261000,8.916609,9.122253,23.985449999999997
262000,8.916247,9.121863,23.98476
263000,8.916217,9.12183,23.98457
264000,8.915994999999999,9.121608,23.98467
265000,8.916226000000002,9.121863000000001,23.98507
266000,8.915723,9.121262,23.98471
267000,8.915915000000002,9.121478,23.985010000000003
268000,8.915915,9.121397000000002,23.98426
269000,8.91627,9.121727000000002,23.98462
270000,8.916822,9.122352,23.985180000000003
271000,8.916767000000002,9.122300999999998,23.9852
272000,8.917037,9.122503,23.9844
273000,8.917016,9.122447000000001,23.98453
274000,8.916699,9.122137,23.9848
275000,8.915927000000002,9.121455999999998,23.984279999999995
276000,8.916716,9.122255,23.984320000000004
277000,8.916245,9.121846,23.984669999999998
278000,8.916775,9.122395999999998,23.98468
279000,8.915941,9.121541,23.984679999999997
280000,8.915032,9.120724999999998,23.984509999999997
281000,8.915570999999998,9.121183,23.984659999999998
282000,8.91581,9.121455999999998,23.98524
283000,8.915889,9.121554,23.98496
284000,8.915965,9.121586,23.98484
285000,8.915886,9.12149,23.984910000000003
286000,8.915844,9.121542999999999,23.98468
287000,8.916216,9.121861,23.984329999999993
288000,8.915171,9.120878,23.98395
289000,8.916464,9.122032999999998,23.98364
290000,8.916896,9.122407,23.98357
291000,8.916902,9.122437000000001,23.98338
292000,8.916794999999999,9.122209,23.98391
293000,8.917211,9.122522,23.983220000000003
294000,8.916262,9.121663,23.9835
295000,8.91468,9.12035,23.98359
296000,8.914321000000001,9.119966,23.983580000000003
297000,8.914308,9.119997,23.98384
298000,8.913894,9.11961,23.98358
299000,8.914124000000001,9.119822000000001,23.983679999999996
300000,8.914026999999999,9.119816,23.98398
301000,8.914224,9.119949000000002,23.98422
302000,8.913804999999998,9.11957,23.98422
303000,8.913194999999998,9.118934,23.98426
304000,8.912879,9.11861,23.984479999999998
305000,8.913175,9.118864,23.98463
306000,8.913732000000001,9.119321,23.984110000000005
307000,8.914324999999998,9.119837,23.98375
308000,8.913963999999998,9.119311999999999,23.98346
309000,8.913821,9.119237,23.98367
310000,8.91471,9.120054,23.983240000000002
311000,8.913541,9.118859,23.982999999999997
312000,8.914722000000001,9.120017999999998,23.98282
313000,8.915197,9.120424,23.982750000000003
314000,8.915384999999999,9.120536,23.98281
315000,8.915284,9.120484999999999,23.982440000000004
316000,8.915479000000001,9.120664999999999,23.9819
317000,8.915441,9.120653,23.98153
318000,8.915426,9.120556000000002,23.98126
319000,8.915349,9.120581000000001,23.98131
320000,8.9154,9.120628,23.98148
321000,8.915725,9.121020999999999,23.981590000000004
322000,8.914827,9.1202,23.98158
323000,8.915296,9.1206,23.981189999999998
324000,8.915364,9.12076,23.981640000000002
325000,8.914817,9.120256999999999,23.98173
326000,8.915575,9.120912,23.981360000000002
327000,8.915562,9.120920000000002,23.981450000000002
328000,8.915859000000001,9.121132999999999,23.98169
329000,8.915602999999999,9.120953,23.981860000000005
330000,8.915566000000002,9.120917,23.98223
331000,8.915662000000001,9.121055,23.98232
332000,8.915086,9.120477000000001,23.98228
333000,8.914418,9.119782999999998,23.98179
334000,8.914296000000002,9.119641999999999,23.981360000000002
335000,8.91425,9.119578,23.98172
336000,8.914085,9.119381999999998,23.98153
337000,8.914266000000001,9.119560000000002,23.98116
338000,8.913989,9.119263,23.981299999999997
339000,8.914667,9.119899,23.981540000000003
340000,8.915332000000001,9.120469,23.981389999999998
341000,8.915924,9.121060000000002,23.98173
342000,8.915928000000001,9.121092999999998,23.98169
343000,8.915651,9.120821999999999,23.982089999999996
344000,8.915158000000002,9.120403,23.9825
345000,8.915728999999999,9.12098,23.982490000000002
346000,8.915693,9.120993,23.98284
347000,8.915913999999999,9.121152,23.98281
348000,8.916218,9.121462,23.982760000000003
349000,8.916227,9.121493,23.982999999999997
350000,8.916799999999999,9.121984,23.983049999999995
351000,8.91702,9.122097,23.982940000000003
352000,8.917266999999999,9.122389,23.982920000000004
353000,8.917448000000002,9.122598,23.982710000000004
354000,8.917353000000002,9.122558,23.982509999999998
355000,8.917629000000002,9.122861,23.982620000000004
356000,8.917391,9.122707,23.982660000000003
357000,8.917481,9.122809,23.982460000000003
358000,8.917795,9.123128,23.982840000000003
359000,8.918102999999999,9.123466,23.983150000000002
360000,8.918263999999999,9.123652,23.98338
361000,8.918073,9.123409999999998,23.983489999999996
362000,8.918676000000001,9.12413,23.98415
363000,8.918358000000001,9.12381,23.98388
364000,8.918403,9.123883000000001,23.98404
365000,8.918759,9.124212,23.98391
366000,8.918396999999999,9.123884,23.98426
367000,8.918237000000001,9.123749,23.983909999999998
368000,8.918586,9.124133999999998,23.984269999999995
369000,8.918064,9.123656,23.984410000000004
370000,8.918417,9.123956000000002,23.984579999999998
371000,8.918505999999999,9.124011,23.984569999999998
372000,8.918147999999999,9.123586,23.984469999999998
373000,8.918006,9.123394000000001,23.9846
374000,8.918258999999999,9.123602,23.98449
375000,8.918221999999998,9.123605999999999,23.984930000000002
376000,8.918056000000002,9.123504,23.985120000000002
377000,8.917635,9.123012,23.98476
378000,8.917224000000001,9.122619,23.9849
379000,8.916466000000002,9.121817,23.984659999999998
380000,8.916417999999998,9.121692999999999,23.98453
381000,8.916552,9.121908000000001,23.98449
382000,8.916588,9.121974,23.98478
383000,8.916970000000001,9.122327,23.984810000000003
384000,8.91772,9.122982000000002,23.984719999999996
385000,8.918072,9.123443,23.984890000000004
386000,8.918333,9.123721,23.98507
387000,8.917942,9.123382,23.984969999999997
388000,8.918302,9.123728,23.985210000000002
389000,8.918488,9.123818,23.984569999999998
390000,8.918263999999999,9.123549999999998,23.98413
391000,8.918417000000002,9.12368,23.983970000000003
392000,8.917902,9.123259,23.984119999999997
393000,8.917954000000002,9.123307,23.983780000000003
394000,8.918151,9.12351,23.983420000000002
395000,8.918415999999999,9.123736000000001,23.98323
396000,8.918383,9.123667999999999,23.9833
397000,8.918146000000002,9.123419,23.983400000000003
398000,8.918423,9.123740000000002,23.98397
399000,8.918369,9.123695999999999,23.98375
400000,8.918762999999998,9.123957999999998,23.98327
401000,8.919034,9.124213000000001,23.982980000000005
402000,8.91896,9.124115,23.983220000000003
403000,8.918457,9.123586999999999,23.983060000000002
404000,8.918439000000001,9.123599,23.983039999999995
405000,8.918883,9.12394,23.98301
406000,8.919376999999999,9.124483,23.98305
407000,8.919536999999998,9.124607999999998,23.98273
408000,8.919516999999999,9.12448,23.98277
409000,8.919383,9.124241000000001,23.982909999999997
410000,8.919281000000002,9.12416,23.983050000000002
411000,8.919487,9.124362,23.982930000000003
412000,8.919456,9.124337,23.982930000000003
413000,8.919087,9.124008,23.982799999999997
414000,8.918939,9.123846,23.982799999999997
415000,8.918950999999998,9.123815,23.982850000000003
416000,8.919374999999999,9.124209,23.98277
417000,8.919233000000002,9.124077000000002,23.983000000000004
418000,8.919022,9.123878999999999,23.98311
419000,8.918783000000001,9.123717,23.983150000000002
420000,8.918178000000001,9.123185000000003,23.983290000000004
421000,8.918237000000001,9.123341,23.983520000000002
422000,8.918822,9.123947999999999,23.983580000000003
423000,8.918655,9.123767,23.98336
424000,8.918797000000001,9.123924,23.983510000000003
425000,8.918633,9.123766999999999,23.983359999999998
426000,8.918705,9.123713,23.98329
427000,8.918058,9.123128,23.98382
428000,8.918162999999998,9.123273,23.9841
429000,8.918244999999999,9.123335,23.984050000000003
430000,8.918128,9.123186,23.984069999999996
431000,8.917621,9.122653999999999,23.983790000000003
432000,8.917494000000001,9.122478000000001,23.98377
433000,8.916597,9.121651,23.98362
434000,8.916861,9.121833,23.9834
435000,8.917408,9.122315,23.983240000000002
436000,8.917205000000001,9.122131,23.983089999999997
437000,8.917266999999999,9.122205,23.98292
438000,8.917829999999999,9.12273,23.982810000000004
439000,8.917473,9.122409999999999,23.98296
440000,8.91767,9.12264,23.9834
441000,8.917386,9.12246,23.98341
442000,8.917384,9.122455,23.98342
443000,8.916996999999999,9.122088000000002,23.98348
444000,8.916782,9.121883999999998,23.983200000000004
445000,8.916487,9.121666000000001,23.98344
446000,8.916751999999999,9.121889,23.983710000000002
447000,8.917031,9.122191999999998,23.983819999999998
448000,8.917295,9.122392999999999,23.98384
449000,8.917528,9.122716,23.983839999999997
450000,8.916995000000002,9.122229,23.98393
451000,8.916847,9.122114,23.984180000000002
452000,8.917179999999998,9.122424999999998,23.983839999999997
453000,8.916917999999999,9.122228999999999,23.98395
454000,8.917656000000001,9.122918,23.98405
455000,8.91687,9.122222,23.984019999999997
456000,8.917216000000002,9.122553,23.984320000000004
457000,8.917308000000002,9.122643,23.98441
458000,8.91752,9.122927,23.984680000000004
459000,8.917943,9.123365,23.984930000000002
460000,8.918153,9.123622,23.985009999999996
461000,8.918282,9.123749999999998,23.985350000000004
462000,8.918497,9.123985999999999,23.98546
463000,8.918674,9.12418,23.985689999999998
464000,8.91891,9.124342,23.985660000000003
465000,8.918783,9.124259,23.986170000000005
466000,8.918857,9.124331999999999,23.986359999999998
467000,8.918697000000002,9.124186,23.986120000000007
468000,8.918825,9.124294,23.98578
469000,8.918839,9.124288000000002,23.98563
470000,8.91897,9.124430999999998,23.98597
471000,8.919304,9.124751,23.98573
472000,8.919166,9.124652000000001,23.98594
473000,8.919127,9.124654000000001,23.98613
474000,8.918923000000001,9.124463,23.98624
475000,8.918814,9.124298,23.98622
476000,8.919153,9.124564,23.98579
477000,8.918746,9.124165,23.985650000000003
478000,8.918955,9.124417999999999,23.98589
479000,8.919217,9.124718999999999,23.98601
480000,8.919154999999998,9.124641,23.985970000000002
481000,8.919025999999999,9.124532,23.98623
482000,8.918795,9.124303999999999,23.986169999999998
483000,8.918795,9.124255999999999,23.98627
484000,8.919068,9.124504,23.986250000000002
485000,8.919587,9.125039,23.986360000000005
486000,8.919563,9.12504,23.986250000000002
487000,8.919258000000001,9.124777,23.986359999999998
488000,8.919089,9.124562,23.98617
489000,8.919286000000001,9.124767000000002,23.986089999999997
490000,8.919265999999999,9.124713999999999,23.985809999999997
491000,8.919501,9.124898,23.98551
492000,8.919667,9.125002,23.98504
493000,8.919336999999999,9.12474,23.98511
494000,8.919709000000001,9.125072,23.985149999999997
495000,8.919944000000001,9.125316000000002,23.985239999999997
496000,8.920023,9.125369000000003,23.98517
497000,8.920168,9.125433,23.98521
498000,8.920072000000001,9.125328000000001,23.985300000000002
499000,8.920474000000002,9.125726,23.985279999999996
500000,8.920393999999998,9.125624,23.98507
501000,8.920322,9.125508,23.984730000000003
502000,8.920177999999998,9.125352,23.984569999999998
503000,8.920347,9.125513,23.984679999999997
504000,8.919954999999998,9.125069,23.98462
505000,8.920252999999999,9.125374,23.984699999999997
506000,8.920413,9.125459,23.984780000000004
507000,8.92034,9.125401,23.984730000000003
508000,8.920362,9.125432,23.984860000000005
509000,8.920715,9.125745,23.984770000000005
510000,8.920964000000001,9.126019,23.985300000000002
511000,8.920942,9.126034,23.98562
512000,8.921175999999999,9.126254999999999,23.98548
513000,8.921016,9.126098000000002,23.985120000000002
514000,8.921351,9.126377999999999,23.985370000000003
515000,8.921794,9.126773,23.98535
516000,8.921814000000001,9.126797999999999,23.98532
517000,8.922315,9.127243000000002,23.985310000000002
518000,8.922058000000002,9.127012,23.98524
519000,8.922213000000001,9.127210999999999,23.98535
520000,8.922253000000001,9.127245,23.985419999999998
521000,8.922056,9.127066,23.98567
522000,8.921901,9.126984,23.98585
523000,8.922009,9.127083,23.985709999999997
524000,8.922578000000001,9.127593999999998,23.98561
525000,8.922617000000002,9.127581,23.98525
526000,8.922879,9.127848,23.98533
527000,8.922923,9.127878999999998,23.98527
528000,8.923259999999999,9.128152,23.985310000000005
529000,8.923219,9.128122000000001,23.985390000000002
530000,8.923162,9.128086,23.985480000000003
531000,8.922941000000002,9.127846,23.985650000000003
532000,8.9232,9.128095,23.985840000000003
533000,8.922668999999999,9.127668000000002,23.98575
534000,8.923063,9.128077000000001,23.985680000000002
535000,8.923175,9.128259000000002,23.985709999999997
536000,8.923853999999997,9.128897999999998,23.98556
537000,8.924153,9.129174,23.985640000000004
538000,8.923625,9.128665999999999,23.98565
539000,8.923269999999999,9.128267,23.985229999999998
540000,8.923019999999998,9.128083,23.98524
541000,8.923117000000001,9.128226999999999,23.985480000000003
542000,8.923179999999999,9.128339,23.985410000000005
543000,8.923158,9.128336,23.985359999999996
544000,8.923052,9.128235,23.985400000000002
545000,8.922566999999999,9.127754,23.9855
546000,8.922630999999999,9.127837,23.9855
547000,8.922591,9.127792,23.985459999999996
548000,8.92261,9.12782,23.985629999999997
549000,8.922796000000002,9.128055,23.98583
550000,8.922584,9.127854,23.985840000000003
551000,8.922253,9.127511000000002,23.98583
552000,8.922308,9.127509,23.985599999999998
553000,8.9222,9.127425,23.985870000000002
554000,8.922241999999999,9.127474,23.986169999999998
555000,8.922458000000002,9.127688,23.98626
556000,8.922357,9.127665,23.98647
557000,8.922410000000001,9.12772,23.98665
558000,8.922124,9.127399,23.986610000000002
559000,8.922427,9.127664,23.98653
560000,8.922746,9.127970999999999,23.98655
561000,8.922706999999999,9.127970999999999,23.9868
562000,8.922989,9.128282,23.986880000000003
563000,8.922677,9.128017000000002,23.987090000000002
564000,8.922094,9.127448999999999,23.98685
565000,8.922093,9.127438000000001,23.98682
566000,8.922235,9.127559999999999,23.98657
567000,8.922048,9.127379000000001,23.986669999999997
568000,8.922149999999998,9.127492999999998,23.98659
569000,8.922615999999998,9.127887,23.98639
570000,8.92276,9.128034,23.98631
571000,8.922385000000002,9.127671,23.986269999999998
572000,8.922507,9.127809000000003,23.986250000000002
573000,8.922007000000002,9.127336000000001,23.986169999999998
574000,8.921845999999999,9.12725,23.986340000000002
575000,8.921666,9.127026,23.986289999999997
576000,8.921377000000001,9.126701,23.986169999999994
577000,8.921229,9.126618,23.986300000000004
578000,8.921104999999999,9.126456999999998,23.98633
579000,8.921407999999998,9.126806,23.98669
580000,8.921225000000002,9.126636000000001,23.98673
581000,8.921587999999998,9.126954,23.986919999999998
582000,8.9217,9.127061000000001,23.98703
583000,8.921651,9.127057,23.987050000000004
584000,8.921927,9.12734,23.98715
585000,8.921962,9.127332000000001,23.9874
586000,8.921767,9.127258000000001,23.98771
587000,8.921858,9.127329999999999,23.987879999999997
588000,8.921762000000001,9.127261,23.987990000000003
589000,8.921755999999998,9.127237000000001,23.98777
590000,8.921661,9.127132,23.98764
591000,8.92139,9.126905,23.987780000000004
592000,8.921296,9.126836,23.988009999999996
593000,8.921582,9.127038,23.98795
594000,8.921375000000001,9.126862,23.987869999999997
595000,8.921800999999999,9.127234999999999,23.98782
596000,8.921849,9.127267,23.987579999999998
597000,8.9221,9.127471,23.987450000000003
598000,8.922212000000002,9.127635999999999,23.987859999999998
599000,8.921828999999999,9.1273,23.98791
600000,8.921491,9.126991,23.98779
601000,8.921303,9.126811,23.98774
602000,8.921426999999998,9.126901,23.98807
603000,8.921136,9.126622,23.988040000000005
604000,8.921305,9.126808,23.988449999999993
605000,8.92157,9.127057,23.988590000000002
606000,8.921833000000001,9.127348000000001,23.988549999999996
607000,8.921668,9.127233999999998,23.98869
608000,8.921924,9.127476999999999,23.98893
609000,8.921842999999999,9.127418,23.988999999999997
610000,8.921892,9.127453,23.988690000000002
611000,8.921795,9.12735,23.98871
612000,8.921834,9.127421,23.988850000000006
613000,8.921985999999999,9.127567,23.988589999999995
614000,8.922177999999999,9.127787999999999,23.98869
615000,8.921959,9.12759,23.988590000000002
616000,8.922214,9.127813,23.98869
617000,8.92212,9.127731,23.988670000000003
618000,8.921786,9.127477,23.988660000000003
619000,8.922125,9.127829,23.98883
620000,8.922033,9.127714000000001,23.98883
621000,8.921774,9.127441999999999,23.98866
622000,8.921997000000001,9.127632,23.988859999999995
623000,8.921395999999998,9.127028000000001,23.988809999999997
624000,8.921305,9.126934000000002,23.98872
625000,8.921189,9.126768000000002,23.988639999999997
626000,8.921228,9.126814,23.98861
627000,8.921275000000001,9.126841,23.98877
628000,8.921355,9.126948,23.98883
629000,8.921519,9.127118,23.98864
630000,8.921604,9.127191999999999,23.98866
631000,8.921771000000001,9.127322999999999,23.98856
632000,8.921938,9.127508,23.988460000000003
633000,8.922051,9.12763,23.988719999999997
634000,8.922183,9.127799999999999,23.9888
635000,8.922269,9.127863999999999,23.989029999999996
636000,8.922381,9.127959,23.98907
637000,8.922388999999999,9.127947,23.989150000000002
638000,8.922298999999999,9.127892999999998,23.989069999999998
639000,8.922101,9.127709999999999,23.989089999999997
640000,8.922377000000001,9.127983,23.98901
641000,8.92294,9.128499,23.989189999999997
642000,8.922757,9.128348999999998,23.9891
643000,8.923086000000001,9.128670000000001,23.989060000000002
